Date,Location,HCHO Level,Urban Population,Average Elevation,Covid Lockdowns
2019-01-01,Colombo Proper,0.0001969834395781,5600000,5,0
2019-01-02,Colombo Proper,0.0002625522171968,5600000,5,0
2019-01-03,Colombo Proper,9.852118897938794e-05,5600000,5,0
2019-01-04,Colombo Proper,0.0002099320518114,5600000,5,0
2019-01-05,Colombo Proper,0.0001785337298892,5600000,5,0
2019-01-06,Colombo Proper,0.0001082296700235,5600000,5,0
2019-01-07,Colombo Proper,0.0003926829280477,5600000,5,0
2019-01-08,Colombo Proper,9.153156350685353e-05,5600000,5,0
2019-01-09,Colombo Proper,0.0001205978992853,5600000,5,0
2019-01-10,Colombo Proper,0.0001297723562983,5600000,5,0
2019-01-11,Colombo Proper,0.0002239188166801,5600000,5,0
2019-01-12,Colombo Proper,0.0001569418094178,5600000,5,0
2019-01-13,Colombo Proper,0.0001569418094178,5600000,5,0
2019-01-14,Colombo Proper,0.0001336291906862,5600000,5,0
2019-01-15,Colombo Proper,6.374417842690063e-05,5600000,5,0
2019-01-16,Colombo Proper,0.0001181062250815,5600000,5,0
2019-01-17,Colombo Proper,0.0002472555222423,5600000,5,0
2019-01-18,Colombo Proper,3.667525352047757e-05,5600000,5,0
2019-01-19,Colombo Proper,0.00040259652272540654,5600000,5,0
2019-01-20,Colombo Proper,0.0001687856216479,5600000,5,0
2019-01-21,Colombo Proper,0.0003881549328739,5600000,5,0
2019-01-22,Colombo Proper,0.0003282922940445,5600000,5,0
2019-01-23,Colombo Proper,0.0002147798144691,5600000,5,0
2019-01-24,Colombo Proper,0.000234724519641,5600000,5,0
2019-01-25,Colombo Proper,0.0002820915300341,5600000,5,0
2019-01-26,Colombo Proper,0.0002507263493088,5600000,5,0
2019-01-27,Colombo Proper,0.0001973288435314,5600000,5,0
2019-01-28,Colombo Proper,0.0002555121674807,5600000,5,0
2019-01-29,Colombo Proper,0.0002555121674807,5600000,5,0
2019-01-30,Colombo Proper,0.000171363573601,5600000,5,0
2019-01-31,Colombo Proper,0.0001523802119023,5600000,5,0
2019-02-01,Colombo Proper,0.0003537610010169,5600000,5,0
2019-02-02,Colombo Proper,0.0002755728995643,5600000,5,0
2019-02-03,Colombo Proper,0.0002318846498078,5600000,5,0
2019-02-04,Colombo Proper,0.0002318846498078,5600000,5,0
2019-02-05,Colombo Proper,0.0003618487680796,5600000,5,0
2019-02-06,Colombo Proper,0.0003430663631539,5600000,5,0
2019-02-07,Colombo Proper,0.0002123314538243,5600000,5,0
2019-02-08,Colombo Proper,0.0001679798012516,5600000,5,0
2019-02-09,Colombo Proper,0.0003816050368887,5600000,5,0
2019-02-10,Colombo Proper,0.0002650819171274,5600000,5,0
2019-02-11,Colombo Proper,0.0001981789630254,5600000,5,0
2019-02-12,Colombo Proper,5.8587178500602015e-05,5600000,5,0
2019-02-13,Colombo Proper,0.0002542805951476,5600000,5,0
2019-02-14,Colombo Proper,0.0002542805951476,5600000,5,0
2019-02-15,Colombo Proper,0.0002239912172577,5600000,5,0
2019-02-16,Colombo Proper,0.0002091493159849,5600000,5,0
2019-02-17,Colombo Proper,0.0001262731392288,5600000,5,0
2019-02-18,Colombo Proper,0.0002255146318446,5600000,5,0
2019-02-19,Colombo Proper,0.0003180786698506,5600000,5,0
2019-02-20,Colombo Proper,0.0002720768387394,5600000,5,0
2019-02-21,Colombo Proper,0.0002230429464187,5600000,5,0
2019-02-22,Colombo Proper,0.0003148949841717,5600000,5,0
2019-02-23,Colombo Proper,0.0003274182238715,5600000,5,0
2019-02-24,Colombo Proper,0.0002362989851716,5600000,5,0
2019-02-25,Colombo Proper,0.0002424675429303,5600000,5,0
2019-02-26,Colombo Proper,0.000156459748926,5600000,5,0
2019-02-27,Colombo Proper,0.0001542016842877,5600000,5,0
2019-02-28,Colombo Proper,0.0002270067709833,5600000,5,0
2019-03-01,Colombo Proper,0.0002270067709833,5600000,5,0
2019-03-02,Colombo Proper,0.0002270067709833,5600000,5,0
2019-03-03,Colombo Proper,0.0002934140276437,5600000,5,0
2019-03-04,Colombo Proper,0.0002222321497741,5600000,5,0
2019-03-05,Colombo Proper,0.00040259652272540654,5600000,5,0
2019-03-06,Colombo Proper,0.000135851958492,5600000,5,0
2019-03-07,Colombo Proper,0.0002023807303628,5600000,5,0
2019-03-08,Colombo Proper,0.0001644238164367,5600000,5,0
2019-03-09,Colombo Proper,0.0001644238164367,5600000,5,0
2019-03-10,Colombo Proper,0.0002969609827467,5600000,5,0
2019-03-11,Colombo Proper,0.0002401309050569,5600000,5,0
2019-03-12,Colombo Proper,0.0002577451751777,5600000,5,0
2019-03-13,Colombo Proper,0.0002548286008604,5600000,5,0
2019-03-14,Colombo Proper,0.0003018449398759,5600000,5,0
2019-03-15,Colombo Proper,0.0001790542755015,5600000,5,0
2019-03-16,Colombo Proper,0.0003507194301071,5600000,5,0
2019-03-17,Colombo Proper,0.0002494769497451,5600000,5,0
2019-03-18,Colombo Proper,0.0002494769497451,5600000,5,0
2019-03-19,Colombo Proper,0.0002074590335083,5600000,5,0
2019-03-20,Colombo Proper,0.0002559950022304,5600000,5,0
2019-03-21,Colombo Proper,0.0002559950022304,5600000,5,0
2019-03-22,Colombo Proper,0.0002689655073385,5600000,5,0
2019-03-23,Colombo Proper,0.000144005550838,5600000,5,0
2019-03-24,Colombo Proper,0.0002204458373225,5600000,5,0
2019-03-25,Colombo Proper,0.0003577663287879,5600000,5,0
2019-03-26,Colombo Proper,0.0002631266925609,5600000,5,0
2019-03-27,Colombo Proper,0.0003646052956171,5600000,5,0
2019-03-28,Colombo Proper,0.0003906452278091,5600000,5,0
2019-03-29,Colombo Proper,0.0002540006405394,5600000,5,0
2019-03-30,Colombo Proper,0.0002202186895424,5600000,5,0
2019-03-31,Colombo Proper,0.0001155774606754,5600000,5,0
2019-04-01,Colombo Proper,0.0001234932174866,5600000,5,0
2019-04-02,Colombo Proper,0.0002688230247372,5600000,5,0
2019-04-03,Colombo Proper,0.0002688230247372,5600000,5,0
2019-04-04,Colombo Proper,0.0002401417063094,5600000,5,0
2019-04-05,Colombo Proper,0.0001694011577926,5600000,5,0
2019-04-06,Colombo Proper,0.0001030405027441,5600000,5,0
2019-04-07,Colombo Proper,0.00017994348916,5600000,5,0
2019-04-08,Colombo Proper,0.0001938136388473,5600000,5,0
2019-04-09,Colombo Proper,0.0002005766244694,5600000,5,0
2019-04-10,Colombo Proper,0.0002045066130365,5600000,5,0
2019-04-11,Colombo Proper,0.0002787301089676,5600000,5,0
2019-04-12,Colombo Proper,0.000250075849252,5600000,5,0
2019-04-13,Colombo Proper,0.000334870158729,5600000,5,0
2019-04-14,Colombo Proper,0.000334870158729,5600000,5,0
2019-04-15,Colombo Proper,0.000334870158729,5600000,5,0
2019-04-16,Colombo Proper,0.000334870158729,5600000,5,0
2019-04-17,Colombo Proper,0.000334870158729,5600000,5,0
2019-04-18,Colombo Proper,0.0001927819063126,5600000,5,0
2019-04-19,Colombo Proper,0.0001927819063126,5600000,5,0
2019-04-20,Colombo Proper,0.000144213058033,5600000,5,0
2019-04-21,Colombo Proper,0.0001454167284999,5600000,5,0
2019-04-22,Colombo Proper,0.0001711205695593,5600000,5,0
2019-04-23,Colombo Proper,0.000293224440643,5600000,5,0
2019-04-24,Colombo Proper,0.0001399382956399,5600000,5,0
2019-04-25,Colombo Proper,9.581443666026756e-05,5600000,5,0
2019-04-26,Colombo Proper,9.581443666026756e-05,5600000,5,0
2019-04-27,Colombo Proper,9.581443666026756e-05,5600000,5,0
2019-04-28,Colombo Proper,9.581443666026756e-05,5600000,5,0
2019-04-29,Colombo Proper,9.581443666026756e-05,5600000,5,0
2019-04-30,Colombo Proper,9.581443666026756e-05,5600000,5,0
2019-05-01,Colombo Proper,9.747576626042276e-05,5600000,5,0
2019-05-02,Colombo Proper,9.747576626042276e-05,5600000,5,0
2019-05-03,Colombo Proper,9.747576626042276e-05,5600000,5,0
2019-05-04,Colombo Proper,0.0001008724552225,5600000,5,0
2019-05-05,Colombo Proper,0.0001008724552225,5600000,5,0
2019-05-06,Colombo Proper,3.904429319723554e-05,5600000,5,0
2019-05-07,Colombo Proper,0.0001174876039439,5600000,5,0
2019-05-08,Colombo Proper,0.000101303794324,5600000,5,0
2019-05-09,Colombo Proper,9.939428098153852e-05,5600000,5,0
2019-05-10,Colombo Proper,0.000125364158271,5600000,5,0
2019-05-11,Colombo Proper,0.0001274753051841,5600000,5,0
2019-05-12,Colombo Proper,8.802823548435995e-05,5600000,5,0
2019-05-13,Colombo Proper,2.4982204901168622e-05,5600000,5,0
2019-05-14,Colombo Proper,0.0001810438022415,5600000,5,0
2019-05-15,Colombo Proper,0.0001394291724461,5600000,5,0
2019-05-16,Colombo Proper,0.0001171367229027,5600000,5,0
2019-05-17,Colombo Proper,0.0001095084478863,5600000,5,0
2019-05-18,Colombo Proper,9.525618991159472e-05,5600000,5,0
2019-05-19,Colombo Proper,8.700221402162398e-05,5600000,5,0
2019-05-20,Colombo Proper,0.0003986268368399,5600000,5,0
2019-05-21,Colombo Proper,0.0003986268368399,5600000,5,0
2019-05-22,Colombo Proper,0.0003986268368399,5600000,5,0
2019-05-23,Colombo Proper,0.0002171247684173,5600000,5,0
2019-05-24,Colombo Proper,0.0002171247684173,5600000,5,0
2019-05-25,Colombo Proper,0.0001897835067573,5600000,5,0
2019-05-26,Colombo Proper,0.00011078022387,5600000,5,0
2019-05-27,Colombo Proper,0.0001368899250486,5600000,5,0
2019-05-28,Colombo Proper,0.000165996737955,5600000,5,0
2019-05-29,Colombo Proper,0.0,5600000,5,0
2019-05-30,Colombo Proper,0.0002179323946145,5600000,5,0
2019-05-31,Colombo Proper,9.379307690791867e-05,5600000,5,0
2019-06-01,Colombo Proper,7.067572073902713e-05,5600000,5,0
2019-06-02,Colombo Proper,0.0001658041001064,5600000,5,0
2019-06-03,Colombo Proper,0.0001609821398171,5600000,5,0
2019-06-04,Colombo Proper,8.42250633206326e-05,5600000,5,0
2019-06-05,Colombo Proper,8.42250633206326e-05,5600000,5,0
2019-06-06,Colombo Proper,8.42250633206326e-05,5600000,5,0
2019-06-07,Colombo Proper,8.42250633206326e-05,5600000,5,0
2019-06-08,Colombo Proper,0.0001221799295052,5600000,5,0
2019-06-09,Colombo Proper,0.0001843041391111,5600000,5,0
2019-06-10,Colombo Proper,0.0001843041391111,5600000,5,0
2019-06-11,Colombo Proper,8.17687223806277e-05,5600000,5,0
2019-06-12,Colombo Proper,0.0001880614290712,5600000,5,0
2019-06-13,Colombo Proper,2.3285886143280304e-05,5600000,5,0
2019-06-14,Colombo Proper,8.209911205126233e-05,5600000,5,0
2019-06-15,Colombo Proper,0.0001636562089987,5600000,5,0
2019-06-16,Colombo Proper,0.0001636562089987,5600000,5,0
2019-06-17,Colombo Proper,0.0001534455988928,5600000,5,0
2019-06-18,Colombo Proper,0.000158330813573,5600000,5,0
2019-06-19,Colombo Proper,0.0001450758394609,5600000,5,0
2019-06-20,Colombo Proper,0.0001450758394609,5600000,5,0
2019-06-21,Colombo Proper,0.0001450758394609,5600000,5,0
2019-06-22,Colombo Proper,0.0001403497627398,5600000,5,0
2019-06-23,Colombo Proper,1.9792269443138506e-05,5600000,5,0
2019-06-24,Colombo Proper,0.0002885739086195,5600000,5,0
2019-06-25,Colombo Proper,0.0001698958410235,5600000,5,0
2019-06-26,Colombo Proper,0.0,5600000,5,0
2019-06-27,Colombo Proper,0.0001242156863718,5600000,5,0
2019-06-28,Colombo Proper,8.171133330754701e-05,5600000,5,0
2019-06-29,Colombo Proper,7.340520263976472e-05,5600000,5,0
2019-06-30,Colombo Proper,2.0964513707570187e-05,5600000,5,0
2019-07-01,Colombo Proper,8.969739342465703e-05,5600000,5,0
2019-07-02,Colombo Proper,8.080856806689084e-05,5600000,5,0
2019-07-03,Colombo Proper,2.889810298407616e-05,5600000,5,0
2019-07-04,Colombo Proper,8.317285235618187e-05,5600000,5,0
2019-07-05,Colombo Proper,9.39126919104318e-05,5600000,5,0
2019-07-06,Colombo Proper,9.547040684925105e-06,5600000,5,0
2019-07-07,Colombo Proper,9.452725531817138e-07,5600000,5,0
2019-07-08,Colombo Proper,0.0001606779140439,5600000,5,0
2019-07-09,Colombo Proper,0.0001606779140439,5600000,5,0
2019-07-10,Colombo Proper,5.047959159020286e-05,5600000,5,0
2019-07-11,Colombo Proper,6.685329661024943e-05,5600000,5,0
2019-07-12,Colombo Proper,0.0001352754338604,5600000,5,0
2019-07-13,Colombo Proper,0.0001352754338604,5600000,5,0
2019-07-14,Colombo Proper,0.0001352754338604,5600000,5,0
2019-07-15,Colombo Proper,0.0001352754338604,5600000,5,0
2019-07-16,Colombo Proper,9.32507996651824e-05,5600000,5,0
2019-07-17,Colombo Proper,9.32507996651824e-05,5600000,5,0
2019-07-18,Colombo Proper,9.32507996651824e-05,5600000,5,0
2019-07-19,Colombo Proper,9.32507996651824e-05,5600000,5,0
2019-07-20,Colombo Proper,9.77121531808704e-05,5600000,5,0
2019-07-21,Colombo Proper,0.0001328017366567,5600000,5,0
2019-07-22,Colombo Proper,0.0001328017366567,5600000,5,0
2019-07-23,Colombo Proper,0.0,5600000,5,0
2019-07-24,Colombo Proper,5.20387301457421e-05,5600000,5,0
2019-07-25,Colombo Proper,0.0001644546205319,5600000,5,0
2019-07-26,Colombo Proper,0.0001707607001308,5600000,5,0
2019-07-27,Colombo Proper,0.0001185044673927,5600000,5,0
2019-07-28,Colombo Proper,0.0001041769215942,5600000,5,0
2019-07-29,Colombo Proper,0.0001754362061189,5600000,5,0
2019-07-30,Colombo Proper,4.6955253049504447e-05,5600000,5,0
2019-07-31,Colombo Proper,9.259486707748456e-05,5600000,5,0
2019-08-01,Colombo Proper,4.458029389653336e-05,5600000,5,0
2019-08-02,Colombo Proper,4.458029389653336e-05,5600000,5,0
2019-08-03,Colombo Proper,6.93505158442184e-05,5600000,5,0
2019-08-04,Colombo Proper,0.0,5600000,5,0
2019-08-05,Colombo Proper,4.396326486663663e-06,5600000,5,0
2019-08-06,Colombo Proper,5.951792946298224e-05,5600000,5,0
2019-08-07,Colombo Proper,0.0002358972517484,5600000,5,0
2019-08-08,Colombo Proper,0.0002358972517484,5600000,5,0
2019-08-09,Colombo Proper,0.0,5600000,5,0
2019-08-10,Colombo Proper,0.0,5600000,5,0
2019-08-11,Colombo Proper,0.0001621829232794,5600000,5,0
2019-08-12,Colombo Proper,0.0001621829232794,5600000,5,0
2019-08-13,Colombo Proper,0.0001621829232794,5600000,5,0
2019-08-14,Colombo Proper,5.860973694382833e-05,5600000,5,0
2019-08-15,Colombo Proper,0.0001350586133809,5600000,5,0
2019-08-16,Colombo Proper,0.0001350586133809,5600000,5,0
2019-08-17,Colombo Proper,0.0001685731549514,5600000,5,0
2019-08-18,Colombo Proper,3.706723761402327e-05,5600000,5,0
2019-08-19,Colombo Proper,8.584961620742005e-05,5600000,5,0
2019-08-20,Colombo Proper,8.793838791530453e-05,5600000,5,0
2019-08-21,Colombo Proper,8.479952216441172e-05,5600000,5,0
2019-08-22,Colombo Proper,8.479952216441172e-05,5600000,5,0
2019-08-23,Colombo Proper,8.479952216441172e-05,5600000,5,0
2019-08-24,Colombo Proper,0.0001512307072603,5600000,5,0
2019-08-25,Colombo Proper,2.8320877798642062e-05,5600000,5,0
2019-08-26,Colombo Proper,2.8320877798642062e-05,5600000,5,0
2019-08-27,Colombo Proper,2.8320877798642062e-05,5600000,5,0
2019-08-28,Colombo Proper,0.000189373458852,5600000,5,0
2019-08-29,Colombo Proper,0.0003315822687,5600000,5,0
2019-08-30,Colombo Proper,0.0,5600000,5,0
2019-08-31,Colombo Proper,4.148157993699298e-05,5600000,5,0
2019-09-01,Colombo Proper,1.1819308958476046e-05,5600000,5,0
2019-09-02,Colombo Proper,0.0001254869544792,5600000,5,0
2019-09-03,Colombo Proper,2.2278653994414338e-05,5600000,5,0
2019-09-04,Colombo Proper,6.601078846206005e-05,5600000,5,0
2019-09-05,Colombo Proper,6.189868745003109e-05,5600000,5,0
2019-09-06,Colombo Proper,6.96768756388925e-06,5600000,5,0
2019-09-07,Colombo Proper,0.0001425282227641,5600000,5,0
2019-09-08,Colombo Proper,0.0001051981676809,5600000,5,0
2019-09-09,Colombo Proper,7.796198665621607e-05,5600000,5,0
2019-09-10,Colombo Proper,0.0001706459092882,5600000,5,0
2019-09-11,Colombo Proper,0.0001706459092882,5600000,5,0
2019-09-12,Colombo Proper,0.0001706459092882,5600000,5,0
2019-09-13,Colombo Proper,0.0001706459092882,5600000,5,0
2019-09-14,Colombo Proper,0.0,5600000,5,0
2019-09-15,Colombo Proper,0.0,5600000,5,0
2019-09-16,Colombo Proper,0.0,5600000,5,0
2019-09-17,Colombo Proper,7.293194215549228e-05,5600000,5,0
2019-09-18,Colombo Proper,0.0001224324055217,5600000,5,0
2019-09-19,Colombo Proper,0.0001224324055217,5600000,5,0
2019-09-20,Colombo Proper,4.4304662755935576e-05,5600000,5,0
2019-09-21,Colombo Proper,6.719672168285214e-05,5600000,5,0
2019-09-22,Colombo Proper,6.719672168285214e-05,5600000,5,0
2019-09-23,Colombo Proper,6.719672168285214e-05,5600000,5,0
2019-09-24,Colombo Proper,6.719672168285214e-05,5600000,5,0
2019-09-25,Colombo Proper,6.719672168285214e-05,5600000,5,0
2019-09-26,Colombo Proper,0.000358217745088,5600000,5,0
2019-09-27,Colombo Proper,0.0001222516306589,5600000,5,0
2019-09-28,Colombo Proper,0.0002095719037861,5600000,5,0
2019-09-29,Colombo Proper,0.0001578932214216,5600000,5,0
2019-09-30,Colombo Proper,0.0001080054580652,5600000,5,0
2019-10-01,Colombo Proper,0.0001737579768947,5600000,5,0
2019-10-02,Colombo Proper,8.218956230442276e-05,5600000,5,0
2019-10-03,Colombo Proper,0.000304390194455,5600000,5,0
2019-10-04,Colombo Proper,4.704659868522847e-05,5600000,5,0
2019-10-05,Colombo Proper,0.0001757757371135,5600000,5,0
2019-10-06,Colombo Proper,0.0001757757371135,5600000,5,0
2019-10-07,Colombo Proper,3.090292903243917e-05,5600000,5,0
2019-10-08,Colombo Proper,0.000141664818243,5600000,5,0
2019-10-09,Colombo Proper,0.0001721947790897,5600000,5,0
2019-10-10,Colombo Proper,0.000192906272276,5600000,5,0
2019-10-11,Colombo Proper,0.000192906272276,5600000,5,0
2019-10-12,Colombo Proper,0.000192906272276,5600000,5,0
2019-10-13,Colombo Proper,0.0001498612726906,5600000,5,0
2019-10-14,Colombo Proper,8.925810029372805e-05,5600000,5,0
2019-10-15,Colombo Proper,0.00018203204122,5600000,5,0
2019-10-16,Colombo Proper,0.0001768249399084,5600000,5,0
2019-10-17,Colombo Proper,4.544709803342311e-05,5600000,5,0
2019-10-18,Colombo Proper,0.0001029842285738,5600000,5,0
2019-10-19,Colombo Proper,0.000166222072496,5600000,5,0
2019-10-20,Colombo Proper,6.604724330827594e-05,5600000,5,0
2019-10-21,Colombo Proper,6.604724330827594e-05,5600000,5,0
2019-10-22,Colombo Proper,6.604724330827594e-05,5600000,5,0
2019-10-23,Colombo Proper,0.0001471854356328,5600000,5,0
2019-10-24,Colombo Proper,0.0001471854356328,5600000,5,0
2019-10-25,Colombo Proper,0.0001471854356328,5600000,5,0
2019-10-26,Colombo Proper,0.0001471854356328,5600000,5,0
2019-10-27,Colombo Proper,0.0001471854356328,5600000,5,0
2019-10-28,Colombo Proper,0.0001471854356328,5600000,5,0
2019-10-29,Colombo Proper,0.0002105868261531,5600000,5,0
2019-10-30,Colombo Proper,0.0002105868261531,5600000,5,0
2019-10-31,Colombo Proper,0.0002105868261531,5600000,5,0
2019-11-01,Colombo Proper,0.0001396458115619,5600000,5,0
2019-11-02,Colombo Proper,0.0001020767205157,5600000,5,0
2019-11-03,Colombo Proper,0.0001020767205157,5600000,5,0
2019-11-04,Colombo Proper,0.0001659270451597,5600000,5,0
2019-11-05,Colombo Proper,0.0002203240319704,5600000,5,0
2019-11-06,Colombo Proper,0.0001085077493071,5600000,5,0
2019-11-07,Colombo Proper,0.0001533303704185,5600000,5,0
2019-11-08,Colombo Proper,2.449133360208192e-05,5600000,5,0
2019-11-09,Colombo Proper,2.449133360208192e-05,5600000,5,0
2019-11-10,Colombo Proper,9.954417328117417e-05,5600000,5,0
2019-11-11,Colombo Proper,0.0002464783486751,5600000,5,0
2019-11-12,Colombo Proper,0.0002286748077898,5600000,5,0
2019-11-13,Colombo Proper,0.0002286748077898,5600000,5,0
2019-11-14,Colombo Proper,0.0001058508442953,5600000,5,0
2019-11-15,Colombo Proper,0.000304956160363,5600000,5,0
2019-11-16,Colombo Proper,0.0001181269595507,5600000,5,0
2019-11-17,Colombo Proper,0.0002163568638083,5600000,5,0
2019-11-18,Colombo Proper,0.0002562980434127,5600000,5,0
2019-11-19,Colombo Proper,0.0002262293126616,5600000,5,0
2019-11-20,Colombo Proper,0.0001183108649021,5600000,5,0
2019-11-21,Colombo Proper,0.0002690103541566,5600000,5,0
2019-11-22,Colombo Proper,0.0002406342461061,5600000,5,0
2019-11-23,Colombo Proper,3.679902874864638e-05,5600000,5,0
2019-11-24,Colombo Proper,5.579817723156864e-05,5600000,5,0
2019-11-25,Colombo Proper,5.579817723156864e-05,5600000,5,0
2019-11-26,Colombo Proper,0.0001413787106896,5600000,5,0
2019-11-27,Colombo Proper,0.0002078347199929,5600000,5,0
2019-11-28,Colombo Proper,5.68003627756596e-05,5600000,5,0
2019-11-29,Colombo Proper,5.68003627756596e-05,5600000,5,0
2019-11-30,Colombo Proper,0.0003223588282708,5600000,5,0
2019-12-01,Colombo Proper,0.0001704950669758,5600000,5,0
2019-12-02,Colombo Proper,0.0001486318043901,5600000,5,0
2019-12-03,Colombo Proper,0.0001022840006044,5600000,5,0
2019-12-04,Colombo Proper,0.0001022840006044,5600000,5,0
2019-12-05,Colombo Proper,0.0001022840006044,5600000,5,0
2019-12-06,Colombo Proper,0.0001322834507644,5600000,5,0
2019-12-07,Colombo Proper,0.0001322834507644,5600000,5,0
2019-12-08,Colombo Proper,0.0001474497060849,5600000,5,0
2019-12-09,Colombo Proper,0.0001474497060849,5600000,5,0
2019-12-10,Colombo Proper,0.0001859855817531,5600000,5,0
2019-12-11,Colombo Proper,0.0001228435862202,5600000,5,0
2019-12-12,Colombo Proper,0.0001042457855687,5600000,5,0
2019-12-13,Colombo Proper,0.0002164941691222,5600000,5,0
2019-12-14,Colombo Proper,0.00040259652272540654,5600000,5,0
2019-12-15,Colombo Proper,0.00040259652272540654,5600000,5,0
2019-12-16,Colombo Proper,0.00027549814347,5600000,5,0
2019-12-17,Colombo Proper,0.0001214960906414,5600000,5,0
2019-12-18,Colombo Proper,0.0001214960906414,5600000,5,0
2019-12-19,Colombo Proper,0.0,5600000,5,0
2019-12-20,Colombo Proper,0.0,5600000,5,0
2019-12-21,Colombo Proper,7.94898009867197e-05,5600000,5,0
2019-12-22,Colombo Proper,7.94898009867197e-05,5600000,5,0
2019-12-23,Colombo Proper,0.0001485055886232,5600000,5,0
2019-12-24,Colombo Proper,0.0002550241906414,5600000,5,0
2019-12-25,Colombo Proper,4.728911813486761e-05,5600000,5,0
2019-12-26,Colombo Proper,0.0002037281242062,5600000,5,0
2019-12-27,Colombo Proper,0.0002416867643049,5600000,5,0
2019-12-28,Colombo Proper,0.0001144656784438,5600000,5,0
2019-12-29,Colombo Proper,0.0001522148543134,5600000,5,0
2019-12-30,Colombo Proper,0.0002942146156084,5600000,5,0
2019-12-31,Colombo Proper,0.0002942146156084,5600000,5,0
2020-01-01,Colombo Proper,0.0001909560301447,5600000,5,0
2020-01-02,Colombo Proper,0.000175819716712,5600000,5,0
2020-01-03,Colombo Proper,0.0001811470054066,5600000,5,0
2020-01-04,Colombo Proper,0.0002221505765049,5600000,5,0
2020-01-05,Colombo Proper,0.0001451638839321,5600000,5,0
2020-01-06,Colombo Proper,0.0002312682960304,5600000,5,0
2020-01-07,Colombo Proper,0.000165506418085,5600000,5,0
2020-01-08,Colombo Proper,0.0001594447211986,5600000,5,0
2020-01-09,Colombo Proper,0.0001765471459148,5600000,5,0
2020-01-10,Colombo Proper,0.0002859636573313,5600000,5,0
2020-01-11,Colombo Proper,8.481429740966081e-05,5600000,5,0
2020-01-12,Colombo Proper,0.0001070849342063,5600000,5,0
2020-01-13,Colombo Proper,0.000239419617662,5600000,5,0
2020-01-14,Colombo Proper,0.0002342143239867,5600000,5,0
2020-01-15,Colombo Proper,0.0002480890194684,5600000,5,0
2020-01-16,Colombo Proper,0.0002480890194684,5600000,5,0
2020-01-17,Colombo Proper,0.0002516535625757,5600000,5,0
2020-01-18,Colombo Proper,0.0001968408803631,5600000,5,0
2020-01-19,Colombo Proper,0.000342133279708,5600000,5,0
2020-01-20,Colombo Proper,0.0001422912093679,5600000,5,0
2020-01-21,Colombo Proper,0.0001066841920417,5600000,5,0
2020-01-22,Colombo Proper,8.923695397071347e-05,5600000,5,0
2020-01-23,Colombo Proper,0.0001767864040997,5600000,5,0
2020-01-24,Colombo Proper,0.0002021668074626,5600000,5,0
2020-01-25,Colombo Proper,0.0001754756686984,5600000,5,0
2020-01-26,Colombo Proper,0.0001495594419054,5600000,5,0
2020-01-27,Colombo Proper,0.0001982027954691,5600000,5,0
2020-01-28,Colombo Proper,0.0002315512988484,5600000,5,0
2020-01-29,Colombo Proper,0.0002020505990937,5600000,5,0
2020-01-30,Colombo Proper,0.0003061261842824,5600000,5,0
2020-01-31,Colombo Proper,0.0003446412323474,5600000,5,0
2020-02-01,Colombo Proper,0.0003446412323474,5600000,5,0
2020-02-02,Colombo Proper,0.0002660284037032,5600000,5,0
2020-02-03,Colombo Proper,0.0002472165544068,5600000,5,0
2020-02-04,Colombo Proper,0.0002472165544068,5600000,5,0
2020-02-05,Colombo Proper,0.00040259652272540654,5600000,5,0
2020-02-06,Colombo Proper,0.0002286302464304,5600000,5,0
2020-02-07,Colombo Proper,0.000118202084601,5600000,5,0
2020-02-08,Colombo Proper,0.0002355592067721,5600000,5,0
2020-02-09,Colombo Proper,0.0003416936395035,5600000,5,0
2020-02-10,Colombo Proper,0.0003869898402745,5600000,5,0
2020-02-11,Colombo Proper,0.0001552948225782,5600000,5,0
2020-02-12,Colombo Proper,0.0002317122707609,5600000,5,0
2020-02-13,Colombo Proper,0.0002089000604718,5600000,5,0
2020-02-14,Colombo Proper,0.0002613268290532,5600000,5,0
2020-02-15,Colombo Proper,0.000303801758523,5600000,5,0
2020-02-16,Colombo Proper,0.0003636691230425,5600000,5,0
2020-02-17,Colombo Proper,0.0003636691230425,5600000,5,0
2020-02-18,Colombo Proper,0.0003318927710119,5600000,5,0
2020-02-19,Colombo Proper,0.0003606924125485,5600000,5,0
2020-02-20,Colombo Proper,0.00040259652272540654,5600000,5,0
2020-02-21,Colombo Proper,0.00040259652272540654,5600000,5,0
2020-02-22,Colombo Proper,0.000137693889204,5600000,5,0
2020-02-23,Colombo Proper,0.000269251566778,5600000,5,0
2020-02-24,Colombo Proper,0.000223191232682,5600000,5,0
2020-02-25,Colombo Proper,0.0002569998392544,5600000,5,0
2020-02-26,Colombo Proper,0.00040259652272540654,5600000,5,0
2020-02-27,Colombo Proper,0.0003476997340625,5600000,5,0
2020-02-28,Colombo Proper,0.000211519513137,5600000,5,0
2020-02-29,Colombo Proper,0.0003134785123514,5600000,5,0
2020-03-01,Colombo Proper,0.0002889810381423,5600000,5,0
2020-03-02,Colombo Proper,0.0002060890148762,5600000,5,0
2020-03-03,Colombo Proper,0.0002824761524587,5600000,5,0
2020-03-04,Colombo Proper,0.0002824761524587,5600000,5,0
2020-03-05,Colombo Proper,0.0001900671849609,5600000,5,0
2020-03-06,Colombo Proper,0.0002108390146402,5600000,5,0
2020-03-07,Colombo Proper,0.0002018515323925,5600000,5,0
